
     HECDSS Complete Catalog of Record Pathnames in File precip.2017.01.dss

     Catalog Created on Oct 27, 2017 at 13:28    File Created on Dec 31, 2016
     Number of Records:   3864                   DSS Version 6-SA,  File 6-UE
     Sort Order: ABCFED

  Ref.                     Last Written
 Number   Tag     Program   Date  Time  Type Vers Data        Record Pathname
  3541  T2643     Undefi  31JAN17 17:26  GAT  52    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/21JAN2017:1200/21JAN2017:1300/NDGD-RTMA/
  3542  T2704     Undefi  31JAN17 17:26  GAT  51    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/21JAN2017:1300/21JAN2017:1400/NDGD-RTMA/
  3543  T2707     Undefi  31JAN17 17:26  GAT  51    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/21JAN2017:1400/21JAN2017:1500/NDGD-RTMA/
  3544  T2710     Undefi  31JAN17 17:26  GAT  51 1529   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:1600/23JAN2017:1700/NDGD-RTMA/
  3545  T2719     Undefi  31JAN17 17:26  GAT  50  446   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:1700/23JAN2017:1800/NDGD-RTMA/
  3546  T2746     Undefi  31JAN17 17:26  GAT  50  933   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:1800/23JAN2017:1900/NDGD-RTMA/
  3547  T2749     Undefi  31JAN17 17:26  GAT  50 1992   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:1900/23JAN2017:2000/NDGD-RTMA/
  3548  T2753     Undefi  31JAN17 17:26  GAT  50 2610   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:2000/23JAN2017:2100/NDGD-RTMA/
  3549  T2760     Undefi  31JAN17 17:26  GAT  49 3213   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:2100/23JAN2017:2200/NDGD-RTMA/
  3550  T2763     Undefi  31JAN17 17:26  GAT  49 4388   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:2200/23JAN2017:2300/NDGD-RTMA/
  3551  T2766     Undefi  31JAN17 17:26  GAT  49 5230   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/23JAN2017:2300/23JAN2017:2400/NDGD-RTMA/
  3552  T2781     Undefi  31JAN17 17:26  GAT  49 5837   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0000/24JAN2017:0100/NDGD-RTMA/
  3553  T2789     Undefi  31JAN17 17:26  GAT  48 5923   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0100/24JAN2017:0200/NDGD-RTMA/
  3554  T2791     Undefi  31JAN17 17:26  GAT  48 6089   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0200/24JAN2017:0300/NDGD-RTMA/
  3555  T2794     Undefi  31JAN17 17:26  GAT  48 6133   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0300/24JAN2017:0400/NDGD-RTMA/
  3556  T2798     Undefi  31JAN17 17:26  GAT  48 6135   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0400/24JAN2017:0500/NDGD-RTMA/
  3557  T2805     Undefi  31JAN17 17:26  GAT  47 6069   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0500/24JAN2017:0600/NDGD-RTMA/
  3558  T2809     Undefi  31JAN17 17:26  GAT  47 6143   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0600/24JAN2017:0700/NDGD-RTMA/
  3559  T2811     Undefi  31JAN17 17:26  GAT  47 6143   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0700/24JAN2017:0800/NDGD-RTMA/
  3560  T2851     Undefi  31JAN17 17:26  GAT  47 6143   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0800/24JAN2017:0900/NDGD-RTMA/
  3561  T2858     Undefi  31JAN17 17:26  GAT  46 6128   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:0900/24JAN2017:1000/NDGD-RTMA/
  3562  T2861     Undefi  31JAN17 17:26  GAT  46 4987   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1000/24JAN2017:1100/NDGD-RTMA/
  3563  T2865     Undefi  31JAN17 17:26  GAT  46 4437   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1100/24JAN2017:1200/NDGD-RTMA/
  3564  T2867     Undefi  31JAN17 17:26  GAT  46 3757   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1200/24JAN2017:1300/NDGD-RTMA/
  3565  T2874     Undefi  31JAN17 17:26  GAT  45 2562   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1300/24JAN2017:1400/NDGD-RTMA/
  3566  T2878     Undefi  31JAN17 17:26  GAT  45 1819   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1400/24JAN2017:1500/NDGD-RTMA/
  3567  T2880     Undefi  31JAN17 17:26  GAT  45 2329   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1500/24JAN2017:1600/NDGD-RTMA/
  3568  T2884     Undefi  31JAN17 17:26  GAT  45 1203   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1600/24JAN2017:1700/NDGD-RTMA/
  3569  T2891     Undefi  31JAN17 17:26  GAT  44  280   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1700/24JAN2017:1800/NDGD-RTMA/
  3570  T2894     Undefi  31JAN17 17:26  GAT  44 1373   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1800/24JAN2017:1900/NDGD-RTMA/
  3571  T2897     Undefi  31JAN17 17:26  GAT  44 2148   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:1900/24JAN2017:2000/NDGD-RTMA/
  3572  T2901     Undefi  31JAN17 17:26  GAT  44 1212   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:2000/24JAN2017:2100/NDGD-RTMA/
  3573  T2909     Undefi  31JAN17 17:26  GAT  43 1154   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:2100/24JAN2017:2200/NDGD-RTMA/
  3574  T2911     Undefi  31JAN17 17:26  GAT  43 2005   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:2200/24JAN2017:2300/NDGD-RTMA/
  3575  T2917     Undefi  31JAN17 17:26  GAT  43 1054   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/24JAN2017:2300/24JAN2017:2400/NDGD-RTMA/
  3576  T2929     Undefi  31JAN17 17:26  GAT  43  595   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0000/25JAN2017:0100/NDGD-RTMA/
  3577  T2936     Undefi  31JAN17 17:26  GAT  42  508   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0100/25JAN2017:0200/NDGD-RTMA/
  3578  T2939     Undefi  31JAN17 17:26  GAT  42  272   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0200/25JAN2017:0300/NDGD-RTMA/
  3579  T2942     Undefi  31JAN17 17:26  GAT  42  220   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0300/25JAN2017:0400/NDGD-RTMA/
  3580  T2945     Undefi  31JAN17 17:26  GAT  42    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0400/25JAN2017:0500/NDGD-RTMA/
  3581  T2952     Undefi  31JAN17 17:26  GAT  41    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0500/25JAN2017:0600/NDGD-RTMA/
  3582  T2955     Undefi  31JAN17 17:26  GAT  41    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0600/25JAN2017:0700/NDGD-RTMA/
  3583  T2958     Undefi  31JAN17 17:26  GAT  41    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0700/25JAN2017:0800/NDGD-RTMA/
  3584  T2961     Undefi  31JAN17 17:26  GAT  41 1206   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0800/25JAN2017:0900/NDGD-RTMA/
  3585  T2977     Undefi  31JAN17 17:26  GAT  40    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:0900/25JAN2017:1000/NDGD-RTMA/
  3586  T2979     Undefi  31JAN17 17:26  GAT  40    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1000/25JAN2017:1100/NDGD-RTMA/
  3587  T2982     Undefi  31JAN17 17:26  GAT  40    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1100/25JAN2017:1200/NDGD-RTMA/
  3588  T2986     Undefi  31JAN17 17:26  GAT  40  144   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1200/25JAN2017:1300/NDGD-RTMA/
  3589  T2993     Undefi  31JAN17 17:26  GAT  39    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1300/25JAN2017:1400/NDGD-RTMA/
  3590  T2996     Undefi  31JAN17 17:26  GAT  39  649   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1400/25JAN2017:1500/NDGD-RTMA/
  3591  T2998     Undefi  31JAN17 17:26  GAT  39  352   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1500/25JAN2017:1600/NDGD-RTMA/
  3592  T3002     Undefi  31JAN17 17:26  GAT  39  358   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1600/25JAN2017:1700/NDGD-RTMA/
  3593  T3009     Undefi  31JAN17 17:26  GAT  38 1204   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1700/25JAN2017:1800/NDGD-RTMA/
  3594  T3012     Undefi  31JAN17 17:26  GAT  38 1399   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1800/25JAN2017:1900/NDGD-RTMA/
  3595  T3016     Undefi  31JAN17 17:26  GAT  38  799   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:1900/25JAN2017:2000/NDGD-RTMA/
  3596  T3019     Undefi  31JAN17 17:26  GAT  38  808   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:2000/25JAN2017:2100/NDGD-RTMA/
  3597  T3026     Undefi  31JAN17 17:26  GAT  37  789   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:2100/25JAN2017:2200/NDGD-RTMA/
  3598  T3029     Undefi  31JAN17 17:26  GAT  37 1134   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:2200/25JAN2017:2300/NDGD-RTMA/
  3599  T3041     Undefi  31JAN17 17:26  GAT  37 1044   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/25JAN2017:2300/25JAN2017:2400/NDGD-RTMA/
  3600  T3048     Undefi  31JAN17 17:26  GAT  37  933   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0000/26JAN2017:0100/NDGD-RTMA/
  3601  T3054     Undefi  31JAN17 17:26  GAT  36  360   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0100/26JAN2017:0200/NDGD-RTMA/
  3602  T3057     Undefi  31JAN17 17:26  GAT  36  642   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0200/26JAN2017:0300/NDGD-RTMA/
  3603  T3061     Undefi  31JAN17 17:26  GAT  36 1915   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0300/26JAN2017:0400/NDGD-RTMA/
  3604  T3063     Undefi  31JAN17 17:26  GAT  36 1775   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0400/26JAN2017:0500/NDGD-RTMA/
  3605  T3070     Undefi  31JAN17 17:26  GAT  35  641   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0500/26JAN2017:0600/NDGD-RTMA/
  3606  T3073     Undefi  31JAN17 17:26  GAT  35  272   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0600/26JAN2017:0700/NDGD-RTMA/
  3607  T3076     Undefi  31JAN17 17:26  GAT  35    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0700/26JAN2017:0800/NDGD-RTMA/
  3608  T3080     Undefi  31JAN17 17:26  GAT  35   50   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0800/26JAN2017:0900/NDGD-RTMA/
  3609  T3088     Undefi  31JAN17 17:26  GAT  34 1334   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:0900/26JAN2017:1000/NDGD-RTMA/
  3610  T3092     Undefi  31JAN17 17:26  GAT  34 2078   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1000/26JAN2017:1100/NDGD-RTMA/
  3611  T3095     Undefi  31JAN17 17:26  GAT  34 2818   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1100/26JAN2017:1200/NDGD-RTMA/
  3612  T3098     Undefi  31JAN17 17:26  GAT  34 2389   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1200/26JAN2017:1300/NDGD-RTMA/
  3613  T3104     Undefi  31JAN17 17:26  GAT  33 1315   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1300/26JAN2017:1400/NDGD-RTMA/
  3614  T3107     Undefi  31JAN17 17:26  GAT  33   91   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1400/26JAN2017:1500/NDGD-RTMA/
  3615  T3110     Undefi  31JAN17 17:26  GAT  33    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1500/26JAN2017:1600/NDGD-RTMA/
  3616  T3114     Undefi  31JAN17 17:26  GAT  33  164   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1600/26JAN2017:1700/NDGD-RTMA/
  3617  T3121     Undefi  31JAN17 17:26  GAT  32  672   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1700/26JAN2017:1800/NDGD-RTMA/
  3618  T3125     Undefi  31JAN17 17:26  GAT  32 1447   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1800/26JAN2017:1900/NDGD-RTMA/
  3619  T3127     Undefi  31JAN17 17:26  GAT  32 1250   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:1900/26JAN2017:2000/NDGD-RTMA/
  3620  T3130     Undefi  31JAN17 17:26  GAT  32 1335   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:2000/26JAN2017:2100/NDGD-RTMA/
  3621  T3138     Undefi  31JAN17 17:26  GAT  31 1298   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:2100/26JAN2017:2200/NDGD-RTMA/
  3622  T3141     Undefi  31JAN17 17:26  GAT  31 1871   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:2200/26JAN2017:2300/NDGD-RTMA/
  3623  T3144     Undefi  31JAN17 17:26  GAT  31 1725   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/26JAN2017:2300/26JAN2017:2400/NDGD-RTMA/
  3624  T3160     Undefi  31JAN17 17:26  GAT  31 2690   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0000/27JAN2017:0100/NDGD-RTMA/
  3625  T3166     Undefi  31JAN17 17:26  GAT  30  877   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0100/27JAN2017:0200/NDGD-RTMA/
  3626  T3169     Undefi  31JAN17 17:26  GAT  30 1447   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0200/27JAN2017:0300/NDGD-RTMA/
  3627  T3172     Undefi  31JAN17 17:26  GAT  30  450   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0300/27JAN2017:0400/NDGD-RTMA/
  3628  T3175     Undefi  31JAN17 17:26  GAT  30 1684   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0400/27JAN2017:0500/NDGD-RTMA/
  3629  T3182     Undefi  31JAN17 17:26  GAT  29  283   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0500/27JAN2017:0600/NDGD-RTMA/
  3630  T3185     Undefi  31JAN17 17:26  GAT  29  317   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0600/27JAN2017:0700/NDGD-RTMA/
  3631  T3188     Undefi  31JAN17 17:26  GAT  29  793   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0700/27JAN2017:0800/NDGD-RTMA/
  3632  T3191     Undefi  31JAN17 17:26  GAT  29  372   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0800/27JAN2017:0900/NDGD-RTMA/
  3633  T3200     Undefi  31JAN17 17:26  GAT  28  377   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:0900/27JAN2017:1000/NDGD-RTMA/
  3634  T3203     Undefi  31JAN17 17:26  GAT  28  152   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1000/27JAN2017:1100/NDGD-RTMA/
  3635  T3206     Undefi  31JAN17 17:26  GAT  28   78   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1100/27JAN2017:1200/NDGD-RTMA/
  3636  T3209     Undefi  31JAN17 17:26  GAT  28  229   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1200/27JAN2017:1300/NDGD-RTMA/
  3637  T3216     Undefi  31JAN17 17:26  GAT  27   92   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1300/27JAN2017:1400/NDGD-RTMA/
  3638  T3220     Undefi  31JAN17 17:26  GAT  27  301   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1400/27JAN2017:1500/NDGD-RTMA/
  3639  T3222     Undefi  31JAN17 17:26  GAT  27  236   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1500/27JAN2017:1600/NDGD-RTMA/
  3640  T3225     Undefi  31JAN17 17:26  GAT  27  114   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1600/27JAN2017:1700/NDGD-RTMA/
  3641  T3233     Undefi  31JAN17 17:26  GAT  26   76   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1700/27JAN2017:1800/NDGD-RTMA/
  3642  T3236     Undefi  31JAN17 17:26  GAT  26   26   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1800/27JAN2017:1900/NDGD-RTMA/
  3643  T3240     Undefi  31JAN17 17:26  GAT  26  109   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:1900/27JAN2017:2000/NDGD-RTMA/
  3644  T3242     Undefi  31JAN17 17:26  GAT  26  201   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:2000/27JAN2017:2100/NDGD-RTMA/
  3645  T3251     Undefi  31JAN17 17:26  GAT  25  216   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:2100/27JAN2017:2200/NDGD-RTMA/
  3646  T3253     Undefi  31JAN17 17:26  GAT  25   39   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:2200/27JAN2017:2300/NDGD-RTMA/
  3647  T3257     Undefi  31JAN17 17:26  GAT  25    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/27JAN2017:2300/27JAN2017:2400/NDGD-RTMA/
  3648  T3260     Undefi  31JAN17 17:26  GAT  25   16   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0000/28JAN2017:0100/NDGD-RTMA/
  3649  T3266     Undefi  31JAN17 17:26  GAT  24  120   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0100/28JAN2017:0200/NDGD-RTMA/
  3650  T3270     Undefi  31JAN17 17:26  GAT  24    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0200/28JAN2017:0300/NDGD-RTMA/
  3651  T3273     Undefi  31JAN17 17:26  GAT  24    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0300/28JAN2017:0400/NDGD-RTMA/
  3652  T3275     Undefi  31JAN17 17:26  GAT  24   10   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0400/28JAN2017:0500/NDGD-RTMA/
  3653  T3282     Undefi  31JAN17 17:26  GAT  23  713   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0500/28JAN2017:0600/NDGD-RTMA/
  3654  T3297     Undefi  31JAN17 17:26  GAT  23  337   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0600/28JAN2017:0700/NDGD-RTMA/
  3655  T3300     Undefi  31JAN17 17:26  GAT  23  262   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0700/28JAN2017:0800/NDGD-RTMA/
  3656  T3303     Undefi  31JAN17 17:26  GAT  23   34   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0800/28JAN2017:0900/NDGD-RTMA/
  3657  T3312     Undefi  31JAN17 17:26  GAT  22    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:0900/28JAN2017:1000/NDGD-RTMA/
  3658  T3316     Undefi  31JAN17 17:26  GAT  22   58   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1000/28JAN2017:1100/NDGD-RTMA/
  3659  T3318     Undefi  31JAN17 17:26  GAT  22  143   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1100/28JAN2017:1200/NDGD-RTMA/
  3660  T3322     Undefi  31JAN17 17:26  GAT  22 1653   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1200/28JAN2017:1300/NDGD-RTMA/
  3661  T3329     Undefi  31JAN17 17:26  GAT  21  217   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1300/28JAN2017:1400/NDGD-RTMA/
  3662  T3331     Undefi  31JAN17 17:26  GAT  21 1250   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1400/28JAN2017:1500/NDGD-RTMA/
  3663  T3334     Undefi  31JAN17 17:26  GAT  21  187   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1500/28JAN2017:1600/NDGD-RTMA/
  3664  T3337     Undefi  31JAN17 17:26  GAT  21  132   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1600/28JAN2017:1700/NDGD-RTMA/
  3665  T3346     Undefi  31JAN17 17:26  GAT  20   10   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1700/28JAN2017:1800/NDGD-RTMA/
  3666  T3349     Undefi  31JAN17 17:26  GAT  20   85   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1800/28JAN2017:1900/NDGD-RTMA/
  3667  T3352     Undefi  31JAN17 17:26  GAT  20  204   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:1900/28JAN2017:2000/NDGD-RTMA/
  3668  T3354     Undefi  31JAN17 17:26  GAT  20    2   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:2000/28JAN2017:2100/NDGD-RTMA/
  3669  T3362     Undefi  31JAN17 17:26  GAT  19   21   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:2100/28JAN2017:2200/NDGD-RTMA/
  3670  T3365     Undefi  31JAN17 17:26  GAT  19  302   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:2200/28JAN2017:2300/NDGD-RTMA/
  3671  T3380     Undefi  31JAN17 17:26  GAT  19  227   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/28JAN2017:2300/28JAN2017:2400/NDGD-RTMA/
  3672  T3383     Undefi  31JAN17 17:26  GAT  19    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0000/29JAN2017:0100/NDGD-RTMA/
  3673  T3390     Undefi  31JAN17 17:26  GAT  18    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0100/29JAN2017:0200/NDGD-RTMA/
  3674  T3394     Undefi  31JAN17 17:26  GAT  18    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0200/29JAN2017:0300/NDGD-RTMA/
  3675  T3396     Undefi  31JAN17 17:26  GAT  18    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0300/29JAN2017:0400/NDGD-RTMA/
  3676  T3400     Undefi  31JAN17 17:26  GAT  18  215   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0400/29JAN2017:0500/NDGD-RTMA/
  3677  T3406     Undefi  31JAN17 17:26  GAT  17   69   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0500/29JAN2017:0600/NDGD-RTMA/
  3678  T3409     Undefi  31JAN17 17:26  GAT  17    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0600/29JAN2017:0700/NDGD-RTMA/
  3679  T3412     Undefi  31JAN17 17:26  GAT  17    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0700/29JAN2017:0800/NDGD-RTMA/
  3680  T3416     Undefi  31JAN17 17:26  GAT  17    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0800/29JAN2017:0900/NDGD-RTMA/
  3681  T3425     Undefi  31JAN17 17:26  GAT  16    1   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:0900/29JAN2017:1000/NDGD-RTMA/
  3682  T3427     Undefi  31JAN17 17:26  GAT  16   90   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1000/29JAN2017:1100/NDGD-RTMA/
  3683  T3430     Undefi  31JAN17 17:26  GAT  16  118   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1100/29JAN2017:1200/NDGD-RTMA/
  3684  T3433     Undefi  31JAN17 17:26  GAT  16  134   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1200/29JAN2017:1300/NDGD-RTMA/
  3685  T3440     Undefi  31JAN17 17:26  GAT  15  313   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1300/29JAN2017:1400/NDGD-RTMA/
  3686  T3444     Undefi  31JAN17 17:26  GAT  15  544   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1400/29JAN2017:1500/NDGD-RTMA/
  3687  T3446     Undefi  31JAN17 17:26  GAT  15  621   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1500/29JAN2017:1600/NDGD-RTMA/
  3688  T3450     Undefi  31JAN17 17:26  GAT  15  482   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1600/29JAN2017:1700/NDGD-RTMA/
  3689  T3457     Undefi  31JAN17 17:26  GAT  14  311   /SHG/UPPER SUSQUEHANNA RIVER/PRECIP/29JAN2017:1700/29JAN2017:1800/NDGD-RTMA/
